transaccion_id,cliente_id,monto,categoria,fecha,categoria_nombre,mes,margen_beneficio,proveedor_principal,precio_promedio_mercado,participacion_mercado,crecimiento_anual,competidores_principales,rating_promedio,beneficio,año,trimestre,dia_semana,es_fin_semana,beneficio_calculado,categoria_rentabilidad,tipo_compra,nombre_dia,monto_normalizado,valor_cliente,categoria_ingreso,fidelidad
594,120,76.67719598747236,1,2024-05-02,Electrónicos,5,0.25,TechCorp,299.99,0.15,0.08,8,4.2,19.16929899686809,2024,2,3,False,19.16929899686809,Baja,Pequeña,Jueves,0.2635958118204817,Riesgo,Alto,Insatisfecho
595,120,126.43377050888486,2,2024-03-31,Ropa y Accesorios,3,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,50.57350820355395,2024,1,6,True,50.57350820355395,Media,Pequeña,Domingo,0.440507951289911,Riesgo,Alto,Insatisfecho
596,120,138.51973820226183,2,2024-08-11,Ropa y Accesorios,8,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,55.40789528090474,2024,3,6,True,55.40789528090474,Media,Pequeña,Domingo,0.4834802503832415,Riesgo,Alto,Insatisfecho
597,121,9.227318732353536,4,2024-10-18,Deportes,10,0.35,SportPro,119.99,0.12,0.15,10,4.3,3.2295615563237376,2024,4,4,False,3.2295615563237376,Baja,Micro,Viernes,0.0237741961459884,Riesgo,Alto,Insatisfecho
598,121,44.202928570366566,2,2024-12-19,Ropa y Accesorios,12,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,17.681171428146627,2024,4,3,False,17.681171428146627,Baja,Micro,Jueves,0.1481318317993049,Riesgo,Alto,Insatisfecho
599,121,65.01012848271066,1,2024-09-08,Electrónicos,9,0.25,TechCorp,299.99,0.15,0.08,8,4.2,16.252532120677664,2024,3,6,True,16.252532120677664,Baja,Pequeña,Domingo,0.2221129345634591,Riesgo,Alto,Insatisfecho
600,121,32.134626763833296,2,2024-10-24,Ropa y Accesorios,10,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,12.853850705533318,2024,4,3,False,12.853850705533318,Baja,Micro,Jueves,0.1052223447035286,Riesgo,Alto,Insatisfecho
601,121,77.88914275153755,2,2024-09-12,Ropa y Accesorios,9,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,31.15565710061502,2024,3,3,False,31.15565710061502,Media,Pequeña,Jueves,0.2679049528137298,Riesgo,Alto,Insatisfecho
602,122,45.737722711711925,5,2024-01-13,Libros y Medios,1,0.45,BookHub,24.99,0.08,-0.03,25,4.7,20.581975220270365,2024,1,5,True,20.581975220270365,Baja,Micro,Sábado,0.1535888737641553,Bajo_Valor,Alto,Insatisfecho
603,122,79.45622575180211,5,2024-11-30,Libros y Medios,11,0.45,BookHub,24.99,0.08,-0.03,25,4.7,35.75530158831095,2024,4,5,True,35.75530158831095,Media,Pequeña,Sábado,0.2734767995288542,Bajo_Valor,Alto,Insatisfecho
604,122,46.64192587003414,1,2024-04-27,Electrónicos,4,0.25,TechCorp,299.99,0.15,0.08,8,4.2,11.660481467508536,2024,2,5,True,11.660481467508536,Baja,Micro,Sábado,0.1568038160465055,Bajo_Valor,Alto,Insatisfecho
605,122,47.93619376918208,1,2024-06-26,Electrónicos,6,0.25,TechCorp,299.99,0.15,0.08,8,4.2,11.98404844229552,2024,2,2,False,11.98404844229552,Baja,Micro,Miércoles,0.1614056542013071,Bajo_Valor,Alto,Insatisfecho
606,123,79.09567273528822,1,2024-11-03,Electrónicos,11,0.25,TechCorp,299.99,0.15,0.08,8,4.2,19.77391818382205,2024,4,6,True,19.77391818382205,Baja,Pequeña,Domingo,0.2721948341572996,Medio_Valor,Medio,Muy_Satisfecho
607,123,113.09190614921046,4,2024-06-09,Deportes,6,0.35,SportPro,119.99,0.12,0.15,10,4.3,39.58216715222366,2024,2,6,True,39.58216715222366,Media,Pequeña,Domingo,0.3930702449951345,Medio_Valor,Medio,Muy_Satisfecho
608,123,94.9780879305714,1,2024-04-04,Electrónicos,4,0.25,TechCorp,299.99,0.15,0.08,8,4.2,23.74452198264285,2024,2,3,False,23.74452198264285,Baja,Pequeña,Jueves,0.3286656036820413,Medio_Valor,Medio,Muy_Satisfecho
609,123,65.34848551000599,1,2024-11-09,Electrónicos,11,0.25,TechCorp,299.99,0.15,0.08,8,4.2,16.337121377501497,2024,4,5,True,16.337121377501497,Baja,Pequeña,Sábado,0.2233159809182192,Medio_Valor,Medio,Muy_Satisfecho
610,123,17.21328614973479,2,2024-06-16,Ropa y Accesorios,6,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,6.885314459893917,2024,2,6,True,6.885314459893917,Baja,Micro,Domingo,0.0521687268212074,Medio_Valor,Medio,Muy_Satisfecho
611,123,47.18845220193536,1,2024-03-27,Electrónicos,3,0.25,TechCorp,299.99,0.15,0.08,8,4.2,11.79711305048384,2024,1,2,False,11.79711305048384,Baja,Micro,Miércoles,0.1587470194037104,Medio_Valor,Medio,Muy_Satisfecho
612,123,43.90088348303757,1,2024-01-03,Electrónicos,1,0.25,TechCorp,299.99,0.15,0.08,8,4.2,10.975220870759392,2024,1,2,False,10.975220870759392,Baja,Micro,Miércoles,0.1470578944728394,Medio_Valor,Medio,Muy_Satisfecho
613,123,101.72515662967298,2,2024-01-16,Ropa y Accesorios,1,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,40.6900626518692,2024,1,1,False,40.6900626518692,Media,Pequeña,Martes,0.3526551642614499,Medio_Valor,Medio,Muy_Satisfecho
614,123,73.31136367145807,1,2024-05-09,Electrónicos,5,0.25,TechCorp,299.99,0.15,0.08,8,4.2,18.32784091786452,2024,2,3,False,18.32784091786452,Baja,Pequeña,Jueves,0.2516284165194812,Medio_Valor,Medio,Muy_Satisfecho
615,123,74.94660546872937,2,2024-01-23,Ropa y Accesorios,1,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,29.97864218749175,2024,1,1,False,29.97864218749175,Media,Pequeña,Martes,0.2574426054520534,Medio_Valor,Medio,Muy_Satisfecho
616,124,39.17413550092751,5,2024-04-07,Libros y Medios,4,0.45,BookHub,24.99,0.08,-0.03,25,4.7,17.62836097541738,2024,2,6,True,17.62836097541738,Baja,Micro,Domingo,0.130251691347099,Riesgo,Bajo,Insatisfecho
617,124,141.67135848605687,1,2024-06-06,Electrónicos,6,0.25,TechCorp,299.99,0.15,0.08,8,4.2,35.41783962151422,2024,2,3,False,35.41783962151422,Media,Pequeña,Jueves,0.4946860034433016,Riesgo,Bajo,Insatisfecho
618,124,74.64326456169826,2,2024-08-26,Ropa y Accesorios,8,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,29.857305824679305,2024,3,0,False,29.857305824679305,Media,Pequeña,Lunes,0.2563640607699154,Riesgo,Bajo,Insatisfecho
619,124,37.605268658512266,5,2024-01-10,Libros y Medios,1,0.45,BookHub,24.99,0.08,-0.03,25,4.7,16.92237089633052,2024,1,2,False,16.92237089633052,Baja,Micro,Miércoles,0.1246735020866047,Riesgo,Bajo,Insatisfecho
620,124,39.43485718637616,4,2024-11-16,Deportes,11,0.35,SportPro,119.99,0.12,0.15,10,4.3,13.802200015231657,2024,4,5,True,13.802200015231657,Baja,Micro,Sábado,0.1311787011266599,Riesgo,Bajo,Insatisfecho
621,124,81.177124399623,2,2024-01-22,Ropa y Accesorios,1,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,32.4708497598492,2024,1,0,False,32.4708497598492,Media,Pequeña,Lunes,0.2795955459362265,Riesgo,Bajo,Insatisfecho
622,125,36.65098187101081,3,2024-11-03,Electrónicos,11,0.3,HomeMax,149.99,0.18,0.06,15,4.1,10.995294561303243,2024,4,6,True,10.995294561303243,Baja,Micro,Domingo,0.1212804848046043,Bajo_Valor,Alto,Insatisfecho
623,125,44.273065339346616,1,2024-07-02,Electrónicos,7,0.25,TechCorp,299.99,0.15,0.08,8,4.2,11.068266334836654,2024,3,1,False,11.068266334836654,Baja,Micro,Martes,0.1483812068010023,Bajo_Valor,Alto,Insatisfecho
624,126,31.05642341647702,3,2024-08-04,Hogar y Jardín,8,0.3,HomeMax,149.99,0.18,0.06,15,4.1,9.316927024943103,2024,3,6,True,9.316927024943103,Baja,Micro,Domingo,0.1013887355212524,Bajo_Valor,Bajo,Neutral
625,126,101.24619337166322,5,2024-08-01,Libros y Medios,8,0.45,BookHub,24.99,0.08,-0.03,25,4.7,45.56078701724845,2024,3,3,False,45.56078701724845,Media,Pequeña,Jueves,0.3509521849965631,Bajo_Valor,Bajo,Neutral
626,126,37.237291308661646,2,2024-12-01,Ropa y Accesorios,12,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,14.89491652346466,2024,4,6,True,14.89491652346466,Baja,Micro,Domingo,0.1233651391041339,Bajo_Valor,Bajo,Neutral
627,126,154.89068899780824,2,2024-06-06,Ropa y Accesorios,6,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,61.9562755991233,2024,2,3,False,61.9562755991233,Media,Grande,Jueves,0.5416880341434056,Bajo_Valor,Bajo,Neutral
628,127,87.18593647514456,1,2024-07-28,Electrónicos,7,0.25,TechCorp,299.99,0.15,0.08,8,4.2,21.79648411878614,2024,3,6,True,21.79648411878614,Baja,Pequeña,Domingo,0.3009601959382637,Medio_Valor,Medio,Neutral
629,127,30.970925951018447,3,2024-05-12,Hogar y Jardín,5,0.3,HomeMax,149.99,0.18,0.06,15,4.1,9.291277785305532,2024,2,6,True,9.291277785305532,Baja,Micro,Domingo,0.1010847447485962,Medio_Valor,Medio,Neutral
630,127,94.47516628646274,3,2024-02-22,Hogar y Jardín,2,0.3,HomeMax,149.99,0.18,0.06,15,4.1,28.34254988593882,2024,1,3,False,28.34254988593882,Media,Pequeña,Jueves,0.3268774391047861,Medio_Valor,Medio,Neutral
631,128,141.81192605682642,3,2024-08-16,Hogar y Jardín,8,0.3,HomeMax,149.99,0.18,0.06,15,4.1,42.543577817047925,2024,3,4,False,42.543577817047925,Media,Pequeña,Viernes,0.495185798895944,Bajo_Valor,Bajo,Muy_Satisfecho
632,128,63.62487996868303,1,2024-07-01,Electrónicos,7,0.25,TechCorp,299.99,0.15,0.08,8,4.2,15.906219992170758,2024,3,0,False,15.906219992170758,Baja,Pequeña,Lunes,0.2171876100074447,Bajo_Valor,Bajo,Muy_Satisfecho
633,129,151.19848327554357,2,2024-01-23,Ropa y Accesorios,1,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,60.47939331021743,2024,1,1,False,60.47939331021743,Media,Grande,Martes,0.5285602008878021,Riesgo,Medio,Insatisfecho
634,129,88.15380835467741,3,2024-04-15,Hogar y Jardín,4,0.3,HomeMax,149.99,0.18,0.06,15,4.1,26.446142506403223,2024,2,0,False,26.446142506403223,Media,Pequeña,Lunes,0.3044015157354448,Riesgo,Medio,Insatisfecho
635,129,45.76895845227638,1,2024-03-31,Electrónicos,3,0.25,TechCorp,299.99,0.15,0.08,8,4.2,11.442239613069097,2024,1,6,True,11.442239613069097,Baja,Micro,Domingo,0.1536999340962686,Riesgo,Medio,Insatisfecho
636,129,204.0830710728154,1,2024-04-28,Electrónicos,4,0.25,TechCorp,299.99,0.15,0.08,8,4.2,51.02076776820385,2024,2,6,True,51.02076776820385,Media,Grande,Domingo,0.7165941574486171,Riesgo,Medio,Insatisfecho
637,129,25.394697844679914,1,2024-05-17,Electrónicos,5,0.25,TechCorp,299.99,0.15,0.08,8,4.2,6.348674461169979,2024,2,4,False,6.348674461169979,Baja,Micro,Viernes,0.0812581699903724,Riesgo,Medio,Insatisfecho
638,130,54.3749874138445,3,2024-04-29,Hogar y Jardín,4,0.3,HomeMax,149.99,0.18,0.06,15,4.1,16.31249622415335,2024,2,0,False,16.31249622415335,Baja,Pequeña,Lunes,0.1842991264757939,Riesgo,Medio,Insatisfecho
639,130,65.34940631485293,3,2024-06-09,Hogar y Jardín,6,0.3,HomeMax,149.99,0.18,0.06,15,4.1,19.60482189445588,2024,2,6,True,19.60482189445588,Baja,Pequeña,Domingo,0.2233192548886858,Riesgo,Medio,Insatisfecho
640,130,184.86951347130707,4,2024-07-26,Deportes,7,0.35,SportPro,119.99,0.12,0.15,10,4.3,64.70432971495747,2024,3,4,False,64.70432971495747,Media,Grande,Viernes,0.6482793344368528,Riesgo,Medio,Insatisfecho
641,130,102.60206134779668,1,2024-12-14,Electrónicos,12,0.25,TechCorp,299.99,0.15,0.08,8,4.2,25.65051533694917,2024,4,5,True,25.65051533694917,Media,Pequeña,Sábado,0.3557730454919461,Riesgo,Medio,Insatisfecho
642,130,92.80740144007764,5,2024-11-13,Libros y Medios,11,0.45,BookHub,24.99,0.08,-0.03,25,4.7,41.76333064803494,2024,4,2,False,41.76333064803494,Media,Pequeña,Miércoles,0.3209476127462831,Riesgo,Medio,Insatisfecho
643,130,41.2776643755624,3,2024-12-03,Hogar y Jardín,12,0.3,HomeMax,149.99,0.18,0.06,15,4.1,12.38329931266872,2024,4,1,False,12.38329931266872,Baja,Micro,Martes,0.1377308998180767,Riesgo,Medio,Insatisfecho
644,131,62.152875929289074,2,2024-06-03,Ropa y Accesorios,6,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,24.86115037171563,2024,2,0,False,24.86115037171563,Baja,Pequeña,Lunes,0.2119538215800528,Riesgo,Medio,Insatisfecho
645,131,46.47006348655679,1,2024-09-19,Electrónicos,9,0.25,TechCorp,299.99,0.15,0.08,8,4.2,11.617515871639196,2024,3,3,False,11.617515871639196,Baja,Micro,Jueves,0.1561927502276113,Riesgo,Medio,Insatisfecho
646,131,91.00302930759624,1,2024-12-21,Electrónicos,12,0.25,TechCorp,299.99,0.15,0.08,8,4.2,22.75075732689906,2024,4,5,True,22.75075732689906,Baja,Pequeña,Sábado,0.3145320719373207,Riesgo,Medio,Insatisfecho
647,131,129.20721427802073,5,2024-06-03,Libros y Medios,6,0.45,BookHub,24.99,0.08,-0.03,25,4.7,58.14324642510933,2024,2,0,False,58.14324642510933,Media,Pequeña,Lunes,0.4503690776961276,Riesgo,Medio,Insatisfecho
648,131,230.17941950977183,2,2024-11-25,Ropa y Accesorios,11,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,92.07176780390874,2024,4,0,False,92.07176780390874,Alta,Grande,Lunes,0.8093811082933716,Riesgo,Medio,Insatisfecho
649,132,49.87609074558645,2,2024-11-08,Ropa y Accesorios,11,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,19.95043629823458,2024,4,4,False,19.95043629823458,Baja,Micro,Viernes,0.1683030607801761,Medio_Valor,Medio,Muy_Satisfecho
650,132,24.86848401352642,1,2024-10-12,Electrónicos,10,0.25,TechCorp,299.99,0.15,0.08,8,4.2,6.217121003381605,2024,4,5,True,6.217121003381605,Baja,Micro,Sábado,0.0793871888068163,Medio_Valor,Medio,Muy_Satisfecho
651,132,54.951513146853785,4,2024-09-15,Deportes,9,0.35,SportPro,119.99,0.12,0.15,10,4.3,19.233029601398822,2024,3,6,True,19.233029601398822,Baja,Pequeña,Domingo,0.1863489942946077,Medio_Valor,Medio,Muy_Satisfecho
652,132,119.26853496872327,1,2024-06-05,Electrónicos,6,0.25,TechCorp,299.99,0.15,0.08,8,4.2,29.81713374218082,2024,2,2,False,29.81713374218082,Media,Pequeña,Miércoles,0.4150315763303192,Medio_Valor,Medio,Muy_Satisfecho
653,132,37.96886746402424,2,2024-01-14,Ropa y Accesorios,1,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,15.187546985609698,2024,1,6,True,15.187546985609698,Baja,Micro,Domingo,0.1259662969224705,Medio_Valor,Medio,Muy_Satisfecho
654,132,66.79167346158287,2,2024-03-17,Electrónicos,3,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,26.71666938463315,2024,1,6,True,26.71666938463315,Media,Pequeña,Domingo,0.2284473122171633,Medio_Valor,Medio,Muy_Satisfecho
655,132,93.4952960048886,2,2024-12-04,Ropa y Accesorios,12,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,37.39811840195544,2024,4,2,False,37.39811840195544,Media,Pequeña,Miércoles,0.3233934583528316,Medio_Valor,Medio,Muy_Satisfecho
656,132,50.5296049165592,2,2024-11-30,Ropa y Accesorios,11,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,20.21184196662368,2024,4,5,True,20.21184196662368,Baja,Pequeña,Sábado,0.1706266650731248,Medio_Valor,Medio,Muy_Satisfecho
657,132,76.58159210153084,2,2024-08-07,Ropa y Accesorios,8,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,30.63263684061234,2024,3,2,False,30.63263684061234,Media,Pequeña,Miércoles,0.2632558871338209,Medio_Valor,Medio,Muy_Satisfecho
658,132,35.52143565565795,4,2024-08-19,Deportes,8,0.35,SportPro,119.99,0.12,0.15,10,4.3,12.432502479480284,2024,3,0,False,12.432502479480284,Baja,Micro,Lunes,0.1172643233322812,Medio_Valor,Medio,Muy_Satisfecho
659,133,134.3133612041902,4,2024-10-20,Deportes,10,0.35,SportPro,119.99,0.12,0.15,10,4.3,47.009676421466565,2024,4,6,True,47.009676421466565,Media,Pequeña,Domingo,0.4685242538882737,Medio_Valor,Alto,Neutral
660,133,57.57724233848168,4,2024-05-21,Deportes,5,0.35,SportPro,119.99,0.12,0.15,10,4.3,20.152034818468582,2024,2,1,False,20.152034818468582,Baja,Pequeña,Martes,0.1956849136866936,Medio_Valor,Alto,Neutral
661,133,75.25794522284608,1,2024-09-07,Electrónicos,9,0.25,TechCorp,299.99,0.15,0.08,8,4.2,18.81448630571152,2024,3,5,True,18.81448630571152,Baja,Pequeña,Sábado,0.25854959045921,Medio_Valor,Alto,Neutral
662,133,17.79374855493438,4,2024-10-22,Deportes,10,0.35,SportPro,119.99,0.12,0.15,10,4.3,6.227811994227032,2024,4,1,False,6.227811994227032,Baja,Micro,Martes,0.0542325916867688,Medio_Valor,Alto,Neutral
663,133,32.19772500461365,1,2024-05-19,Electrónicos,5,0.25,TechCorp,299.99,0.15,0.08,8,4.2,8.049431251153413,2024,2,6,True,8.049431251153413,Baja,Micro,Domingo,0.1054466938449352,Medio_Valor,Alto,Neutral
664,134,117.00730001439337,1,2024-05-21,Electrónicos,5,0.25,TechCorp,299.99,0.15,0.08,8,4.2,29.25182500359834,2024,2,1,False,29.25182500359834,Media,Pequeña,Martes,0.4069916355293019,Medio_Valor,Medio,Muy_Satisfecho
665,134,50.07430424024548,5,2024-05-08,Libros y Medios,5,0.45,BookHub,24.99,0.08,-0.03,25,4.7,22.533436908110467,2024,2,2,False,22.533436908110467,Baja,Pequeña,Miércoles,0.1690078193723647,Medio_Valor,Medio,Muy_Satisfecho
666,134,36.75390137946263,4,2024-11-19,Deportes,11,0.35,SportPro,119.99,0.12,0.15,10,4.3,12.86386548281192,2024,4,1,False,12.86386548281192,Baja,Micro,Martes,0.1216464205750726,Medio_Valor,Medio,Muy_Satisfecho
667,134,23.41061730194564,3,2024-10-31,Hogar y Jardín,10,0.3,HomeMax,149.99,0.18,0.06,15,4.1,7.023185190583692,2024,4,3,False,7.023185190583692,Baja,Micro,Jueves,0.0742036663982143,Medio_Valor,Medio,Muy_Satisfecho
668,134,132.8790704752998,4,2024-01-18,Deportes,1,0.35,SportPro,119.99,0.12,0.15,10,4.3,46.50767466635493,2024,1,3,False,46.50767466635493,Media,Pequeña,Jueves,0.4634245571364411,Medio_Valor,Medio,Muy_Satisfecho
669,135,100.05246929738848,5,2024-08-30,Libros y Medios,8,0.45,BookHub,24.99,0.08,-0.03,25,4.7,45.02361118382482,2024,3,4,False,45.02361118382482,Media,Pequeña,Viernes,0.3467078357432755,Riesgo,Medio,Insatisfecho
670,135,96.28052753990528,3,2024-06-12,Hogar y Jardín,6,0.3,HomeMax,149.99,0.18,0.06,15,4.1,28.88415826197158,2024,2,2,False,28.88415826197158,Media,Pequeña,Miércoles,0.3332964967857823,Riesgo,Medio,Insatisfecho
671,135,162.76198382027042,3,2024-11-15,Hogar y Jardín,11,0.3,HomeMax,149.99,0.18,0.06,15,4.1,48.82859514608112,2024,4,4,False,48.82859514608112,Media,Grande,Viernes,0.5696748403259164,Riesgo,Medio,Insatisfecho
672,135,54.40952269017375,4,2024-04-05,Deportes,4,0.35,SportPro,119.99,0.12,0.15,10,4.3,19.043332941560813,2024,2,4,False,19.043332941560813,Baja,Pequeña,Viernes,0.1844219184823044,Riesgo,Medio,Insatisfecho
673,136,25.08843232955983,1,2024-01-28,Electrónicos,1,0.25,TechCorp,299.99,0.15,0.08,8,4.2,6.272108082389957,2024,1,6,True,6.272108082389957,Baja,Micro,Domingo,0.0801692267090723,Bajo_Valor,Medio,Insatisfecho
674,136,69.17913696725704,1,2024-08-17,Electrónicos,8,0.25,TechCorp,299.99,0.15,0.08,8,4.2,17.29478424181426,2024,3,5,True,17.29478424181426,Baja,Pequeña,Sábado,0.2369360653268098,Bajo_Valor,Medio,Insatisfecho
675,136,180.2812238590722,4,2024-01-25,Deportes,1,0.35,SportPro,119.99,0.12,0.15,10,4.3,63.09842835067527,2024,1,3,False,63.09842835067527,Media,Grande,Jueves,0.6319654273881169,Bajo_Valor,Medio,Insatisfecho
676,136,70.04014739246541,2,2024-06-23,Ropa y Accesorios,6,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,28.016058956986168,2024,2,6,True,28.016058956986168,Media,Pequeña,Domingo,0.2399974335559179,Bajo_Valor,Medio,Insatisfecho
677,137,127.30222904105726,1,2024-06-09,Electrónicos,6,0.25,TechCorp,299.99,0.15,0.08,8,4.2,31.825557260264315,2024,2,6,True,31.825557260264315,Media,Pequeña,Domingo,0.4435958016583278,Bajo_Valor,Alto,Insatisfecho
678,137,25.79801272465336,2,2024-01-30,Ropa y Accesorios,1,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,10.319205089861343,2024,1,1,False,10.319205089861343,Baja,Micro,Martes,0.082692177435263,Bajo_Valor,Alto,Insatisfecho
679,137,40.72140108469687,2,2024-06-13,Ropa y Accesorios,6,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,16.28856043387875,2024,2,3,False,16.28856043387875,Baja,Micro,Jueves,0.1357530761868905,Bajo_Valor,Alto,Insatisfecho
680,138,113.04679965938162,5,2024-07-26,Libros y Medios,7,0.45,BookHub,24.99,0.08,-0.03,25,4.7,50.87105984672173,2024,3,4,False,50.87105984672173,Media,Pequeña,Viernes,0.3929098664783991,Riesgo,Bajo,Insatisfecho
681,138,74.34347947331143,3,2024-04-11,Hogar y Jardín,4,0.3,HomeMax,149.99,0.18,0.06,15,4.1,22.30304384199343,2024,2,3,False,22.30304384199343,Baja,Pequeña,Jueves,0.2552981589895442,Riesgo,Bajo,Insatisfecho
682,138,62.90608235946996,2,2024-04-15,Ropa y Accesorios,4,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,25.162432943787987,2024,2,0,False,25.162432943787987,Media,Pequeña,Lunes,0.2146318869876321,Riesgo,Bajo,Insatisfecho
683,138,126.30934231154124,5,2024-11-25,Libros y Medios,11,0.45,BookHub,24.99,0.08,-0.03,25,4.7,56.83920404019356,2024,4,0,False,56.83920404019356,Media,Pequeña,Lunes,0.4400655402354099,Riesgo,Bajo,Insatisfecho
684,138,112.182689328251,5,2024-03-09,Libros y Medios,3,0.45,Proveedor_Desconocido,24.99,0.08,-0.03,25,4.7,50.48221019771295,2024,1,5,True,50.48221019771295,Media,Pequeña,Sábado,0.3898374763693862,Riesgo,Bajo,Insatisfecho
685,138,75.54569534953717,2,2024-01-08,Ropa y Accesorios,1,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,30.21827813981487,2024,1,0,False,30.21827813981487,Media,Pequeña,Lunes,0.2595727012950174,Riesgo,Bajo,Insatisfecho
686,139,9.341088442703462,5,2024-05-02,Libros y Medios,5,0.45,BookHub,24.99,0.08,-0.03,25,4.7,4.203489799216558,2024,2,3,False,4.203489799216558,Baja,Micro,Jueves,0.024178710384728,Medio_Valor,Medio,Muy_Satisfecho
687,139,67.41459997809939,2,2024-12-18,Ropa y Accesorios,12,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,26.96583999123976,2024,4,2,False,26.96583999123976,Media,Pequeña,Miércoles,0.2306621604825267,Medio_Valor,Medio,Muy_Satisfecho
688,139,86.57464718415726,1,2024-04-10,Electrónicos,4,0.25,TechCorp,299.99,0.15,0.08,8,4.2,21.643661796039314,2024,2,2,False,21.643661796039314,Baja,Pequeña,Miércoles,0.2987867244454306,Medio_Valor,Medio,Muy_Satisfecho
689,139,18.17731514141874,1,2024-01-01,Electrónicos,1,0.25,TechCorp,299.99,0.15,0.08,8,4.2,4.544328785354685,2024,1,0,False,4.544328785354685,Baja,Micro,Lunes,0.0555963830268405,Medio_Valor,Medio,Muy_Satisfecho
690,140,84.86313609927952,3,2024-12-16,Hogar y Jardín,12,0.3,HomeMax,149.99,0.18,0.06,15,4.1,25.45894082978385,2024,4,0,False,25.45894082978385,Media,Pequeña,Lunes,0.2927013560159568,Medio_Valor,Medio,Muy_Satisfecho
691,140,129.566521450965,2,2024-01-07,Ropa y Accesorios,1,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,51.82660858038601,2024,1,6,True,51.82660858038601,Media,Pequeña,Domingo,0.4516466134047993,Medio_Valor,Medio,Muy_Satisfecho
692,141,67.3373790818894,3,2024-11-13,Electrónicos,11,0.3,HomeMax,149.99,0.18,0.06,15,4.1,20.201213724566816,2024,4,2,False,20.201213724566816,Baja,Pequeña,Miércoles,0.2303875974907682,Bajo_Valor,Medio,Neutral
693,141,33.946941804173086,3,2024-04-20,Hogar y Jardín,4,0.3,HomeMax,149.99,0.18,0.06,15,4.1,10.184082541251923,2024,2,5,True,10.184082541251923,Baja,Micro,Sábado,0.1116661269426206,Bajo_Valor,Medio,Neutral
694,141,10.470709638220203,1,2024-12-08,Electrónicos,12,0.25,TechCorp,299.99,0.15,0.08,8,4.2,2.617677409555051,2024,4,6,True,2.617677409555051,Baja,Micro,Domingo,0.0281951384530003,Bajo_Valor,Medio,Neutral
695,141,85.85604132155989,1,2024-07-04,Electrónicos,7,0.25,TechCorp,299.99,0.15,0.08,8,4.2,21.46401033038997,2024,3,3,False,21.46401033038997,Baja,Pequeña,Jueves,0.2962316831908791,Bajo_Valor,Medio,Neutral
696,141,20.004906084994538,2,2024-08-03,Ropa y Accesorios,8,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,8.001962433997816,2024,3,5,True,8.001962433997816,Baja,Micro,Sábado,0.0620944795500207,Bajo_Valor,Medio,Neutral
697,141,95.82204388936688,1,2024-12-08,Electrónicos,12,0.25,TechCorp,299.99,0.15,0.08,8,4.2,23.95551097234172,2024,4,6,True,23.95551097234172,Baja,Pequeña,Domingo,0.3316663338513625,Bajo_Valor,Medio,Neutral
